Data collection started on {11/05/2018 14:39:22.676}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
72.4200000000	-4.4327458610	-3.5782406348	-1.7624170291	0.3738460365	-299.9389639124	-49.1111619745	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1447165637	-0.4953078508	-0.8024414435	-0.0416876478	0.3499198901	-0.9030289158	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0350041962	0.0359197375	-0.1602502480	0.0314030671	0.0338445106	-0.0615548943	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0994125277	2.7649347677	0.8250125887	2.4750377661	
72.4400000000	-11.4213778897	7.9270618753	2.0065613794	9.1325246052	-298.9623865110	-65.2246890974	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1649805447	-0.5955291066	-0.8112306401	-0.0951552605	0.2086823835	-0.6930647745	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343938354	0.0354314488	-0.1602502480	0.0188906691	0.0341496910	-0.0281681544	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1055161364	2.7710383764	0.8250125887	2.4750377661	
72.4600000000	-45.2964065003	11.0856794079	6.4164187076	-50.3166247044	-338.5900663767	-94.6135652705	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1434958419	-0.5493858244	-0.9313496605	-0.0850232700	0.0199588006	-0.8339360647	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0352483406	0.0360418097	-0.1593957427	0.0119325551	0.0313420310	-0.0328068971	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1042954147	2.7685969329	0.8250125887	2.4750377661	
72.4800000000	-21.5838864729	0.5569542992	0.5416952773	-30.2815289540	-372.8465705348	-75.0362401770	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0182497902	-0.4874952316	-0.8073243305	-0.3229419394	0.1867093919	-1.0583047227	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0361638819	0.0385442893	-0.1597009232	0.0052185855	0.0298771649	-0.0263981079	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0969710842	2.7588311589	0.8250125887	2.4750377661	
72.5000000000	-15.8464942397	-24.6509498741	-12.0317387655	61.8677042802	-341.9165331502	18.1811245899	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0549935149	-0.3706721599	-0.8480964370	-0.6250705730	0.5293659876	-0.8463874266	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0362859541	0.0394598306	-0.1600671397	-0.0007019150	0.0252994583	-0.0186465248	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0945296407	2.7588311589	0.8250125887	2.4750377661	
72.5200000000	15.1445792325	-36.4919508659	2.3270008392	-2.6474402991	-243.0838483253	83.8864728771	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0784313725	-0.4098573281	-0.7331044480	-0.6778057527	0.1327534905	-0.6532692454	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0355535210	0.0415350576	-0.1587853819	0.0038147555	0.0251163500	0.0054627298	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0969710842	2.7612726024	0.8250125887	2.4750377661	
72.5400000000	0.8010986496	-22.5757228962	30.5256733043	-79.6444647898	-130.6553749905	74.9599450675	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0117799649	-0.6304417487	-0.7414053559	-0.6299534600	-0.4253604944	-0.3465018692	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0333562219	0.0397039750	-0.1583581292	0.0035706111	0.0291447318	-0.0002136263	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0994125277	2.7649347677	0.8250125887	2.4750377661	
72.5600000000	-44.0756847486	2.7847714961	44.9149309529	-55.7793545434	-23.5675593194	34.6608682383	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2083161669	-0.6258030060	-0.8668955520	-0.4914015412	-0.2558022431	0.0258182650	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0331731136	0.0413519493	-0.1566491188	0.0057679103	0.0323796445	0.0249332418	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0957503624	2.7588311589	0.8250125887	2.4750377661	
72.5800000000	-42.3819333181	17.6470588235	30.4646372168	0.8316166934	28.1147478447	17.2503242542	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.3080491341	-0.4188906691	-1.0724650950	-0.6731670100	0.2614175631	0.0016479744	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339055467	0.0420233463	-0.1578698405	0.0101625086	0.0329289693	0.0289616236	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
72.6000000000	-31.2275883116	6.8741893645	8.7205310140	-24.3152513924	5.9433890288	24.6356908522	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2135652705	-0.2532387274	-1.1037155718	-0.9505149920	0.6366674296	-0.2193026627	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343327993	0.0473334859	-0.1568322271	0.0116273747	0.0326848249	0.0038147555	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
72.6200000000	14.4731822690	-6.1875333791	-15.3124284733	-42.7939269093	-19.0966659037	24.9256122683	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2135652705	-0.2532387274	-1.1037155718	-0.9726100557	0.7688715953	-0.3817807279	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0364690623	0.0481879911	-0.1556115053	0.0121156634	0.0378728923	0.0165102617	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
72.6400000000	13.4508278019	-11.1161974517	-15.0530251011	-39.4674601358	-6.6453040360	1.6403448539	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0718394751	-0.3250171664	-0.9912870985	-0.9409933623	0.7085679408	-0.4340276188	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0355535210	0.0480048829	-0.1554283970	0.0128480964	0.0348821241	0.0107118334	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7588311589	0.8250125887	2.4750377661	
72.6600000000	18.1811245899	-10.5516136416	-10.7652399481	-10.5363546197	22.5757228962	-23.2166018158	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0667124437	-0.3419851987	-0.8229495689	-0.7223620966	0.4737010758	-0.3465018692	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346379797	0.0470283055	-0.1564660105	0.0079041733	0.0337834745	0.0154726482	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
72.6800000000	16.4415960937	-7.8812848096	-5.7602807660	12.6115815976	42.4277103838	-38.4145876249	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0669565881	-0.4060730907	-0.7342030976	-0.7107652399	0.3118333715	-0.3718928817	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0354314488	0.0458686198	-0.1572594797	0.0141908904	0.0331120775	0.0256046387	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0920881971	2.7576104372	0.8250125887	2.4750377661	
72.7000000000	-1.6861219196	-8.1254291600	0.4806591897	6.4927138170	37.8194857710	-30.0373846036	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0745250629	-0.5717250324	-0.8109864958	-0.7808346685	0.2349279011	-0.4912794690	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0345769436	0.0451972229	-0.1582360571	0.0106507973	0.0321965362	0.0069275959	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
72.7200000000	-0.7095445182	-12.5963225757	-0.3738460365	-3.3646143282	10.2769512474	-10.1548790723	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0968642710	-0.5352254520	-0.9068131533	-0.8568856336	0.2492103456	-0.5922331579	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0438544289	-0.1574425879	0.0081483177	0.0324406806	0.0257877470	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0957503624	2.7624933242	0.8250125887	2.4750377661	
72.7400000000	13.0235751888	-11.5281910430	-1.7166399634	-4.5853360800	-4.8294804303	-4.8599984741	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1093156329	-0.4518501564	-0.8955825132	-0.7854734112	0.2185702296	-0.6070038911	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346990158	0.0442816815	-0.1572594797	0.0077821012	0.0289005875	0.0148622873	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0957503624	2.7612726024	0.8250125887	2.4750377661	
72.7600000000	4.6005951019	-8.6442359045	5.2719920653	5.5161364157	-5.6382085908	-4.8447394522	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0960097658	-0.5187457084	-0.8546883345	-0.8054932479	0.1754787518	-0.5935759518	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0336614023	0.0431219959	-0.1569542992	0.0079652094	0.0323186084	0.0158999008	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7588311589	0.8250125887	2.4750377661	
72.7800000000	3.2578011749	-6.8589303426	5.8823529412	12.0317387655	2.1744106203	-2.8152895399	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1105363546	-0.5139848936	-0.8587167163	-0.7783932250	0.2520180056	-0.4323186084	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0345159075	0.0443427176	-0.1572594797	0.0074158846	0.0309147784	0.0203555352	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1165026322	2.7856870375	0.8250125887	2.4750377661	
72.8000000000	-3.7613488975	-5.2262149996	4.1428244450	16.4110780499	10.1396200504	-1.5182726787	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1100480659	-0.4859082933	-0.8592050050	-0.7051499199	0.2769207294	-0.3965514611	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340886549	0.0436713207	-0.1570763714	0.0064393072	0.0310978866	0.0137026017	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1201647974	2.7832455940	0.8250125887	2.4750377661	
72.8200000000	-3.0136568246	-2.5864042115	0.6332494087	9.3003738460	11.8486305028	2.1286335546	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1360494392	-0.4712596323	-0.9132829786	-0.8190432593	0.3580987259	-0.4784618906	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346990158	0.0437323568	-0.1568932631	0.0091859312	0.0325017166	0.0135805295	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1006332494	2.7612726024	0.8250125887	2.4750377661	
72.8400000000	-1.5487907225	-3.9749752041	-1.6098268101	0.7553215839	7.5150682841	5.9739070726	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0934462501	-0.4273136492	-0.9250019074	-0.7564202335	0.3424734874	-0.4798046845	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346990158	0.0440985733	-0.1570153353	0.0066834516	0.0302433814	0.0172426947	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0994125277	2.7624933242	0.8250125887	2.4750377661	
72.8600000000	3.8681620508	-5.6839856565	-3.2578011749	4.8294804303	9.8191805905	7.6066224155	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0951552605	-0.4268253605	-0.9066910811	-0.8084229801	0.3450370031	-0.5156939040	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0347600519	0.0444647898	-0.1573815518	0.0080262455	0.0323186084	0.0235904479	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0981918059	2.7624933242	0.8250125887	2.4750377661	
72.8800000000	7.4998092622	-6.7063401236	1.4419775692	10.4142824445	18.4405279622	6.1264972915	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0581673915	-0.4351262684	-0.8859388113	-0.8137941558	0.3078049897	-0.4846875715	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0337224384	0.0438544289	-0.1574425879	0.0066834516	0.0302433814	0.0081483177	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0981918059	2.7624933242	0.8250125887	2.4750377661	
72.9000000000	29.4270237278	-11.0704203861	3.7308308537	18.5168230716	56.2066071565	12.3216601816	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0629282063	-0.4478217746	-0.8760509651	-0.8581063554	0.2799725338	-0.4141298543	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0334782940	0.0428168154	-0.1581750210	0.0086366064	0.0310978866	0.0130312047	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1006332494	2.7661554894	0.8250125887	2.4750377661	
72.9200000000	32.6924544137	-12.3826962692	6.8894483864	12.0622568093	107.6600289921	26.0700389105	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0620737011	-0.4724803540	-0.8018310826	-0.7543450065	0.2327306020	-0.2891279469	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0332951858	0.0419623102	-0.1586022736	0.0052185855	0.0343938354	0.0106507973	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0957503624	2.7588311589	0.8250125887	2.4750377661	
72.9400000000	-18.7762264439	-16.6552224002	1.8234531167	-8.0796520943	143.5492484932	29.9458304723	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1524071107	-0.5003128099	-0.8173342489	-0.5436484321	0.1831692988	-0.2173495079	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0337224384	0.0405584802	-0.1590295262	0.0071717403	0.0303654536	0.0033264668	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1018539712	2.7673762112	0.8250125887	2.4750377661	
72.9600000000	-17.6775768673	3.0441748684	-4.6158541238	-7.2709239338	110.6202792401	8.6137178607	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.2595864805	-0.5342488746	-0.9295185779	-0.5740444038	0.3892271305	-0.7387197681	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0329289693	0.0412909133	-0.1576256962	0.0074769207	0.0326237888	0.0052185855	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0957503624	2.7588311589	0.8250125887	2.4750377661	
72.9800000000	21.0955977722	-3.4714274815	-12.0164797436	10.2464332036	86.5568017090	-2.2049286641	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1553368429	-0.4336614023	-1.0176546883	-0.8925307088	0.5025101091	-0.9613794156	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343327993	0.0412909133	-0.1575036240	0.0065613794	0.0319523919	0.0030823224	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1189440757	2.7869077592	0.8250125887	2.4750377661	
73.0000000000	48.8975356680	-8.1864652476	-4.2954146639	17.2808422980	52.1934843977	-6.3248645762	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0147096971	-0.4802929732	-0.8743419547	-0.5858854047	0.3500419623	-0.7886472877	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0328068971	0.0423285267	-0.1588464179	0.0087586786	0.0298161288	0.0135194934	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1018539712	2.7624933242	0.8250125887	2.4750377661	
73.0200000000	47.5394827192	-10.8110170138	0.1754787518	10.5821316854	38.0178530556	-0.8163576715	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0565804532	-0.4223086900	-0.8070801862	-0.5573205158	0.2763103685	-0.6962386511	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339055467	0.0376287480	-0.1590295262	0.0082093538	0.0340276188	0.0048523690	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1152819104	2.7808041505	0.8250125887	2.4750377661	
73.0400000000	29.2591744869	-16.6094453346	3.4866865034	26.3294422827	60.2044708934	6.9810025177	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0609750515	-0.5149614710	-0.7477531090	-0.5886930648	0.2355382620	-0.6238498512	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339665827	0.0351262684	-0.1599450675	0.0064393072	0.0333562219	-0.0032654307	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1030746929	2.7649347677	0.8250125887	2.4750377661	
73.0600000000	6.9352254520	-31.3496604868	2.2659647517	50.1792935073	109.5063706416	17.2503242542	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.0668345159	-0.5744106203	-0.7306630045	-0.6332494087	0.2335851072	-0.5783169299	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0321355001	0.0350041962	-0.1608606088	0.0088197147	0.0331731136	-0.0096131838	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0969710842	2.7600518807	0.8250125887	2.4750377661	
73.0800000000	-3.6697947662	-26.6956588083	4.9362935836	51.7662317845	160.7614251926	31.9447623407	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1023575189	-0.5607385367	-0.8015869383	-0.5644007019	0.1959868772	-0.5683070115	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0314641032	0.0339665827	-0.1607995727	0.0058899825	0.0319523919	-0.0103456168	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0945296407	2.7588311589	0.8250125887	2.4750377661	
73.1000000000	19.7070267796	-19.1729610132	5.5924315251	25.1544975967	198.7411306935	41.5579461357	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1492332341	-0.5299763485	-0.8927748531	-0.4726024262	0.0798962387	-0.5614709697	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0303654536	0.0339665827	-0.1599450675	0.0079041733	0.0332341497	-0.0272526131	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
73.1200000000	30.3120469978	-0.4196231022	8.4306095979	-10.8873121233	227.2755016403	48.4855420768	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1461814298	-0.5309529259	-0.9312275883	-0.3911802853	0.1470359350	-0.6931868467	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0300602731	0.0320134279	-0.1601281758	0.0115053025	0.0337224384	-0.0231021592	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
73.1400000000	17.9827573053	-2.2659647517	6.6910811017	-21.0498207065	247.0054169528	65.3315022507	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1309224079	-0.5388876173	-0.8385748074	-0.3209887846	0.3313649195	-0.7680170901	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0308537423	0.0302433814	-0.1598840314	0.0195620661	0.0366521706	-0.0381780728	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7588311589	0.8250125887	2.4750377661	
73.1600000000	11.0246433204	-6.7978942550	2.6474402991	13.2372014954	262.7222095064	80.3006027314	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1438620584	-0.5094682231	-0.8217288472	-0.1782864118	0.4118104829	-0.7531242847	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0304264897	0.0299382010	-0.1611047532	0.0238956283	0.0346379797	-0.0304875257	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0920881971	2.7588311589	0.8250125887	2.4750377661	
73.1800000000	20.3631647211	-9.9412527657	-2.7847714961	57.6714732586	281.6739147021	83.5812924392	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1410543984	-0.5022659648	-0.8140383001	-0.0639047837	0.3405203326	-0.7525139239	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0306095979	0.0292057679	-0.1614099336	0.0321965362	0.0361638819	-0.0365911345	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0945296407	2.7612726024	0.8250125887	2.4750377661	
73.2000000000	23.9490348669	-5.3482871748	-3.0899519341	84.9851224537	303.2959487297	68.7647821775	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1331197070	-0.5520714122	-0.8096437018	0.0220340276	0.2736247807	-0.9076676585	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0306095979	0.0272526131	-0.1619592584	0.0442206455	0.0391546502	-0.0536202029	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0969710842	2.7612726024	0.8250125887	2.4750377661	
73.2200000000	24.6509498741	-11.3908598459	-4.0665293355	99.0081635767	296.1852445258	46.6239414054	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1292133974	-0.6013885710	-0.7964599069	0.1824368658	0.2724040589	-0.9925078202	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0314030671	0.0268863966	-0.1618371862	0.0613107500	0.0365911345	-0.0751659419	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0994125277	2.7649347677	0.8250125887	2.4750377661	
73.2400000000	46.9138628214	-15.5565728237	-5.6229495689	90.4631113146	247.6615548943	17.0061799039	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1620508125	-0.6187228199	-0.6709697108	0.3927672236	0.1137102312	-0.9582055390	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0301823453	0.0235294118	-0.1622644388	0.0735179675	0.0350652323	-0.0720531014	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0945296407	2.7588311589	0.8250125887	2.4750377661	
73.2600000000	-0.8926527810	-6.2485694667	-4.2801556420	59.6398870832	176.3866636149	-19.8596169986	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1603418021	-0.6305638209	-0.8156252384	0.6428931106	0.1764553292	-0.9904325933	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0304264897	0.0228580148	-0.1621423667	0.0796826123	0.0286564431	-0.0823071641	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0933089189	2.7576104372	0.8250125887	2.4750377661	
73.2800000000	-5.7907988098	-6.7826352331	-4.4785229267	-2.9678797589	88.6320286870	-33.9894712749	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1098039216	-0.6319066148	-0.8559090562	0.7739986267	0.0194705119	-1.0512245365	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0304264897	0.0234683757	-0.1622034028	0.0825513085	0.0326237888	-0.0925612268	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.1006332494	2.7673762112	0.8250125887	2.4750377661	
73.3000000000	-11.0551613642	-8.6289768826	-0.6179903868	-34.1725795377	22.1332112612	-43.0228122377	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1140764477	-0.6085908293	-0.8002441444	0.6284885939	0.1605859464	-0.9856717784	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0298771649	0.0218204013	-0.1615320058	0.0823071641	0.0328679332	-0.0819409476	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0945296407	2.7576104372	0.8250125887	2.4750377661	
